Surface panels: 1000
       0.894125        0.4186         0.003825        0.13772
        0.88465        0.4186         0.005075       0.105984
       0.873925        0.4186         0.006475      0.0715971
          0.862        0.4186         0.007975      0.0430202
        0.84895        0.4186          0.00955      0.0161764
         0.8348        0.4186         0.011175    -0.00698865
       0.819625        0.4186         0.012825     -0.0266554
       0.803475        0.4186         0.014525     -0.0467146
       0.786375        0.4186          0.01625     -0.0685906
        0.76845        0.4186          0.01795     -0.0837557
       0.749775        0.4186         0.019675      -0.101927
         0.7304        0.4186         0.021425      -0.124635
       0.710425        0.4186          0.02315      -0.147808
       0.689925        0.4186         0.024825      -0.171053
       0.668975        0.4186         0.026425      -0.194699
       0.647675        0.4186         0.027925      -0.217774
       0.626125        0.4186         0.029325      -0.244269
         0.6044        0.4186          0.03055      -0.268358
       0.582575        0.4186          0.03155      -0.286388
        0.56075        0.4186         0.032325      -0.300476
          0.539        0.4186           0.0329      -0.315053
        0.51745        0.4186          0.03325      -0.328315
       0.496175        0.4186         0.033325      -0.329757
       0.475225        0.4186           0.0332      -0.332801
         0.4547        0.4186         0.032875      -0.335715
       0.434725        0.4186         0.032375      -0.337526
       0.415375        0.4186          0.03175      -0.344507
         0.3967        0.4186         0.030975      -0.350476
       0.378775        0.4186         0.030075      -0.358636
         0.3617        0.4186         0.029075      -0.372628
        0.34555        0.4186         0.027925      -0.380217
        0.33035        0.4186         0.026675      -0.393043
       0.316175        0.4186          0.02535      -0.404464
       0.303125        0.4186         0.023925      -0.404325
       0.291225        0.4186          0.02245      -0.414716
         0.2805        0.4186          0.02095      -0.447882
       0.271025        0.4186         0.019425      -0.527423
       0.262825        0.4186         0.017725      -0.662728
        0.25595        0.4186          0.01555      -0.733345
         0.2504        0.4186          0.01275      -0.660397
         0.2462        0.4186           0.0094      -0.395435
       0.243425        0.4186           0.0057      0.0425489
        0.24205        0.4186          0.00205       0.507301
         0.2417        0.4186          0.00015        0.70229
         0.2417        0.4186         -0.00015       0.685972
        0.24205        0.4186         -0.00205       0.799321
       0.243425        0.4186          -0.0057       0.733163
         0.2462        0.4186          -0.0094       0.446328
         0.2504        0.4186         -0.01275       0.150365
        0.25595        0.4186         -0.01555     -0.0260431
       0.262825        0.4186        -0.017725     -0.0755459
       0.271025        0.4186        -0.019425     -0.0443288
         0.2805        0.4186         -0.02095     -0.0322696
       0.291225        0.4186         -0.02245     -0.0427834
       0.303125        0.4186        -0.023925     -0.0635512
       0.316175        0.4186         -0.02535     -0.0871068
        0.33035        0.4186        -0.026675      -0.102899
        0.34555        0.4186        -0.027925      -0.115794
         0.3617        0.4186        -0.029075      -0.132018
       0.378775        0.4186        -0.030075      -0.138918
         0.3967        0.4186        -0.030975      -0.147592
       0.415375        0.4186         -0.03175      -0.157179
       0.434725        0.4186        -0.032375      -0.164116
         0.4547        0.4186        -0.032875      -0.174024
       0.475225        0.4186          -0.0332      -0.183326
       0.496175        0.4186        -0.033325      -0.189265
